BracketedTree #	ILLOC Force	SOW	Bracketed Tree	
78638	Q  	S[+WH] O3 P O2 O1 Not Verb ka                     	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](IP[ILLOC Q][+FIN][SLASH S](Ibar[ILLOC Q][+FIN](NegP[SLASH Verb](NegBar[SLASH Verb](VP[SLASH Verb](Vbar[SLASH Verb](PP"O3""P")"O2""O1"(V[SLASH Verb]"Verb[+NULL][SLASH Verb]")))(Neg"Not")))(I[ILLOC Q][+FIN]"Verb[+FIN]"))"S[+NULL][SLASH S]")(C[ILLOC Q][+FIN]"ka")))       7688	
78639	Q  	S[+WH] O3 P Not Verb ka                           	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](IP[ILLOC Q][+FIN][SLASH S](Ibar[ILLOC Q][+FIN](NegP[SLASH Verb](NegBar[SLASH Verb](VP[SLASH Verb](Vbar[SLASH Verb](PP"O3""P")(V[SLASH Verb]"Verb[+NULL][SLASH Verb]")))(Neg"Not")))(I[ILLOC Q][+FIN]"Verb[+FIN]"))"S[+NULL][SLASH S]")(C[ILLOC Q][+FIN]"ka")))       7688	
78640	Q  	S[+WH] Not Verb ka                                	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](IP[ILLOC Q][+FIN][SLASH S](Ibar[ILLOC Q][+FIN](NegP[SLASH Verb](NegBar[SLASH Verb](VP[SLASH Verb](Vbar[SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")))(Neg"Not")))(I[ILLOC Q][+FIN]"Verb[+FIN]"))"S[+NULL][SLASH S]")(C[ILLOC Q][+FIN]"ka")))       7688	
78641	Q  	S[+WH] Adv O1 Never Verb ka                       	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](IP[ILLOC Q][+FIN][SLASH S](Ibar[ILLOC Q][+FIN](NegP[SLASH Verb](Negbar[SLASH Verb](VP[SLASH Verb](Vbar[SLASH Verb]"Adv""O1"(V[SLASH Verb]"Verb[+NULL][SLASH Verb]"))))"Never")(I[ILLOC Q][+FIN]"Verb[+FIN]"))"S[+NULL][SLASH S]")(C[ILLOC Q][+FIN]"ka")))       7688	
78642	Q  	S[+WH] Adv O2 O1 Never Verb ka                    	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](IP[ILLOC Q][+FIN][SLASH S](Ibar[ILLOC Q][+FIN](NegP[SLASH Verb](Negbar[SLASH Verb](VP[SLASH Verb](Vbar[SLASH Verb]"Adv""O2""O1"(V[SLASH Verb]"Verb[+NULL][SLASH Verb]"))))"Never")(I[ILLOC Q][+FIN]"Verb[+FIN]"))"S[+NULL][SLASH S]")(C[ILLOC Q][+FIN]"ka")))       7688	
78643	Q  	S[+WH] Adv O3 P O1 Never Verb ka                  	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](IP[ILLOC Q][+FIN][SLASH S](Ibar[ILLOC Q][+FIN](NegP[SLASH Verb](Negbar[SLASH Verb](VP[SLASH Verb](Vbar[SLASH Verb]"Adv"(PP"O3""P")"O1"(V[SLASH Verb]"Verb[+NULL][SLASH Verb]"))))"Never")(I[ILLOC Q][+FIN]"Verb[+FIN]"))"S[+NULL][SLASH S]")(C[ILLOC Q][+FIN]"ka")))       7688	
78644	Q  	S[+WH] Adv O3 P O2 O1 Never Verb ka               	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](IP[ILLOC Q][+FIN][SLASH S](Ibar[ILLOC Q][+FIN](NegP[SLASH Verb](Negbar[SLASH Verb](VP[SLASH Verb](Vbar[SLASH Verb]"Adv"(PP"O3""P")"O2""O1"(V[SLASH Verb]"Verb[+NULL][SLASH Verb]"))))"Never")(I[ILLOC Q][+FIN]"Verb[+FIN]"))"S[+NULL][SLASH S]")(C[ILLOC Q][+FIN]"ka")))       7688	
78645	Q  	S[+WH] Adv O3 P Never Verb ka                     	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](IP[ILLOC Q][+FIN][SLASH S](Ibar[ILLOC Q][+FIN](NegP[SLASH Verb](Negbar[SLASH Verb](VP[SLASH Verb](Vbar[SLASH Verb]"Adv"(PP"O3""P")(V[SLASH Verb]"Verb[+NULL][SLASH Verb]"))))"Never")(I[ILLOC Q][+FIN]"Verb[+FIN]"))"S[+NULL][SLASH S]")(C[ILLOC Q][+FIN]"ka")))       7688	
78646	Q  	S[+WH] Adv Never Verb ka                          	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](IP[ILLOC Q][+FIN][SLASH S](Ibar[ILLOC Q][+FIN](NegP[SLASH Verb](Negbar[SLASH Verb](VP[SLASH Verb](Vbar[SLASH Verb]"Adv"(V[SLASH Verb]"Verb[+NULL][SLASH Verb]"))))"Never")(I[ILLOC Q][+FIN]"Verb[+FIN]"))"S[+NULL][SLASH S]")(C[ILLOC Q][+FIN]"ka")))       7688	
78647	Q  	S[+WH] O1 Never Verb ka                           	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](IP[ILLOC Q][+FIN][SLASH S](Ibar[ILLOC Q][+FIN](NegP[SLASH Verb](Negbar[SLASH Verb](VP[SLASH Verb](Vbar[SLASH Verb]"O1"(V[SLASH Verb]"Verb[+NULL][SLASH Verb]"))))"Never")(I[ILLOC Q][+FIN]"Verb[+FIN]"))"S[+NULL][SLASH S]")(C[ILLOC Q][+FIN]"ka")))       7688	
78648	Q  	S[+WH] O2 O1 Never Verb ka                        	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](IP[ILLOC Q][+FIN][SLASH S](Ibar[ILLOC Q][+FIN](NegP[SLASH Verb](Negbar[SLASH Verb](VP[SLASH Verb](Vbar[SLASH Verb]"O2""O1"(V[SLASH Verb]"Verb[+NULL][SLASH Verb]"))))"Never")(I[ILLOC Q][+FIN]"Verb[+FIN]"))"S[+NULL][SLASH S]")(C[ILLOC Q][+FIN]"ka")))       7688	
78649	Q  	S[+WH] O3 P O1 Never Verb ka                      	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](IP[ILLOC Q][+FIN][SLASH S](Ibar[ILLOC Q][+FIN](NegP[SLASH Verb](Negbar[SLASH Verb](VP[SLASH Verb](Vbar[SLASH Verb](PP"O3""P")"O1"(V[SLASH Verb]"Verb[+NULL][SLASH Verb]"))))"Never")(I[ILLOC Q][+FIN]"Verb[+FIN]"))"S[+NULL][SLASH S]")(C[ILLOC Q][+FIN]"ka")))       7688	
78650	Q  	S[+WH] O3 P O2 O1 Never Verb ka                   	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](IP[ILLOC Q][+FIN][SLASH S](Ibar[ILLOC Q][+FIN](NegP[SLASH Verb](Negbar[SLASH Verb](VP[SLASH Verb](Vbar[SLASH Verb](PP"O3""P")"O2""O1"(V[SLASH Verb]"Verb[+NULL][SLASH Verb]"))))"Never")(I[ILLOC Q][+FIN]"Verb[+FIN]"))"S[+NULL][SLASH S]")(C[ILLOC Q][+FIN]"ka")))       7688	
78651	Q  	S[+WH] O3 P Never Verb ka                         	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](IP[ILLOC Q][+FIN][SLASH S](Ibar[ILLOC Q][+FIN](NegP[SLASH Verb](Negbar[SLASH Verb](VP[SLASH Verb](Vbar[SLASH Verb](PP"O3""P")(V[SLASH Verb]"Verb[+NULL][SLASH Verb]"))))"Never")(I[ILLOC Q][+FIN]"Verb[+FIN]"))"S[+NULL][SLASH S]")(C[ILLOC Q][+FIN]"ka")))       7688	
78652	Q  	S[+WH] Never Verb ka                              	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](IP[ILLOC Q][+FIN][SLASH S](Ibar[ILLOC Q][+FIN](NegP[SLASH Verb](Negbar[SLASH Verb](VP[SLASH Verb](Vbar[SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]"))))"Never")(I[ILLOC Q][+FIN]"Verb[+FIN]"))"S[+NULL][SLASH S]")(C[ILLOC Q][+FIN]"ka")))       7688	
78653	Q  	S[+WH] Adv O1 Verb Aux ka                         	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](IP[ILLOC Q][+FIN][SLASH S](Ibar[ILLOC Q][+FIN](VP(Vbar"Adv""O1"(V"Verb")))(I[ILLOC Q][+FIN]"Aux[+FIN]"))"S[+NULL][SLASH S]")(C[ILLOC Q][+FIN]"ka")))       7688	
78654	Q  	S[+WH] Adv O2 O1 Verb Aux ka                      	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](IP[ILLOC Q][+FIN][SLASH S](Ibar[ILLOC Q][+FIN](VP(Vbar"Adv""O2""O1"(V"Verb")))(I[ILLOC Q][+FIN]"Aux[+FIN]"))"S[+NULL][SLASH S]")(C[ILLOC Q][+FIN]"ka")))       7688	
78655	Q  	S[+WH] Adv O3 P O1 Verb Aux ka                    	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](IP[ILLOC Q][+FIN][SLASH S](Ibar[ILLOC Q][+FIN](VP(Vbar"Adv"(PP"O3""P")"O1"(V"Verb")))(I[ILLOC Q][+FIN]"Aux[+FIN]"))"S[+NULL][SLASH S]")(C[ILLOC Q][+FIN]"ka")))       7688	
78656	Q  	S[+WH] Adv O3 P O2 O1 Verb Aux ka                 	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](IP[ILLOC Q][+FIN][SLASH S](Ibar[ILLOC Q][+FIN](VP(Vbar"Adv"(PP"O3""P")"O2""O1"(V"Verb")))(I[ILLOC Q][+FIN]"Aux[+FIN]"))"S[+NULL][SLASH S]")(C[ILLOC Q][+FIN]"ka")))       7688	
78657	Q  	S[+WH] Adv O3 P Verb Aux ka                       	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](IP[ILLOC Q][+FIN][SLASH S](Ibar[ILLOC Q][+FIN](VP(Vbar"Adv"(PP"O3""P")(V"Verb")))(I[ILLOC Q][+FIN]"Aux[+FIN]"))"S[+NULL][SLASH S]")(C[ILLOC Q][+FIN]"ka")))       7688	
78658	Q  	S[+WH] Adv Verb Aux ka                            	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](IP[ILLOC Q][+FIN][SLASH S](Ibar[ILLOC Q][+FIN](VP(Vbar"Adv"(V"Verb")))(I[ILLOC Q][+FIN]"Aux[+FIN]"))"S[+NULL][SLASH S]")(C[ILLOC Q][+FIN]"ka")))       7688	
78659	Q  	S[+WH] O1 Verb Aux ka                             	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](IP[ILLOC Q][+FIN][SLASH S](Ibar[ILLOC Q][+FIN](VP(Vbar"O1"(V"Verb")))(I[ILLOC Q][+FIN]"Aux[+FIN]"))"S[+NULL][SLASH S]")(C[ILLOC Q][+FIN]"ka")))       7688	
78660	Q  	S[+WH] O2 O1 Verb Aux ka                          	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](IP[ILLOC Q][+FIN][SLASH S](Ibar[ILLOC Q][+FIN](VP(Vbar"O2""O1"(V"Verb")))(I[ILLOC Q][+FIN]"Aux[+FIN]"))"S[+NULL][SLASH S]")(C[ILLOC Q][+FIN]"ka")))       7688	
78661	Q  	S[+WH] O3 P O1 Verb Aux ka                        	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](IP[ILLOC Q][+FIN][SLASH S](Ibar[ILLOC Q][+FIN](VP(Vbar(PP"O3""P")"O1"(V"Verb")))(I[ILLOC Q][+FIN]"Aux[+FIN]"))"S[+NULL][SLASH S]")(C[ILLOC Q][+FIN]"ka")))       7688	
78662	Q  	S[+WH] O3 P O2 O1 Verb Aux ka                     	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](IP[ILLOC Q][+FIN][SLASH S](Ibar[ILLOC Q][+FIN](VP(Vbar(PP"O3""P")"O2""O1"(V"Verb")))(I[ILLOC Q][+FIN]"Aux[+FIN]"))"S[+NULL][SLASH S]")(C[ILLOC Q][+FIN]"ka")))       7688	
78663	Q  	S[+WH] O3 P Verb Aux ka                           	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](IP[ILLOC Q][+FIN][SLASH S](Ibar[ILLOC Q][+FIN](VP(Vbar(PP"O3""P")(V"Verb")))(I[ILLOC Q][+FIN]"Aux[+FIN]"))"S[+NULL][SLASH S]")(C[ILLOC Q][+FIN]"ka")))       7688	
78664	Q  	S[+WH] Verb Aux ka                                	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](IP[ILLOC Q][+FIN][SLASH S](Ibar[ILLOC Q][+FIN](VP(Vbar(V"Verb")))(I[ILLOC Q][+FIN]"Aux[+FIN]"))"S[+NULL][SLASH S]")(C[ILLOC Q][+FIN]"ka")))       7688	
78688	Q  	S[+WH] Adv O1 Verb ka                             	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](IP[ILLOC Q][+FIN][SLASH S](Ibar[ILLOC Q][+FIN](VP[SLASH Verb](Vbar[SLASH Verb]"Adv""O1"(V[SLASH Verb]"Verb[+NULL][SLASH Verb]")))(I[ILLOC Q][+FIN]"Verb[+FIN]"))"S[+NULL][SLASH S]")(C[ILLOC Q][+FIN]"ka")))       7688	
78689	Q  	S[+WH] Adv O2 O1 Verb ka                          	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](IP[ILLOC Q][+FIN][SLASH S](Ibar[ILLOC Q][+FIN](VP[SLASH Verb](Vbar[SLASH Verb]"Adv""O2""O1"(V[SLASH Verb]"Verb[+NULL][SLASH Verb]")))(I[ILLOC Q][+FIN]"Verb[+FIN]"))"S[+NULL][SLASH S]")(C[ILLOC Q][+FIN]"ka")))       7688	
78690	Q  	S[+WH] Adv O3 P O1 Verb ka                        	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](IP[ILLOC Q][+FIN][SLASH S](Ibar[ILLOC Q][+FIN](VP[SLASH Verb](Vbar[SLASH Verb]"Adv"(PP"O3""P")"O1"(V[SLASH Verb]"Verb[+NULL][SLASH Verb]")))(I[ILLOC Q][+FIN]"Verb[+FIN]"))"S[+NULL][SLASH S]")(C[ILLOC Q][+FIN]"ka")))       7688	
78691	Q  	S[+WH] Adv O3 P O2 O1 Verb ka                     	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](IP[ILLOC Q][+FIN][SLASH S](Ibar[ILLOC Q][+FIN](VP[SLASH Verb](Vbar[SLASH Verb]"Adv"(PP"O3""P")"O2""O1"(V[SLASH Verb]"Verb[+NULL][SLASH Verb]")))(I[ILLOC Q][+FIN]"Verb[+FIN]"))"S[+NULL][SLASH S]")(C[ILLOC Q][+FIN]"ka")))       7688	
78692	Q  	S[+WH] Adv O3 P Verb ka                           	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](IP[ILLOC Q][+FIN][SLASH S](Ibar[ILLOC Q][+FIN](VP[SLASH Verb](Vbar[SLASH Verb]"Adv"(PP"O3""P")(V[SLASH Verb]"Verb[+NULL][SLASH Verb]")))(I[ILLOC Q][+FIN]"Verb[+FIN]"))"S[+NULL][SLASH S]")(C[ILLOC Q][+FIN]"ka")))       7688	
78693	Q  	S[+WH] Adv Verb ka                                	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](IP[ILLOC Q][+FIN][SLASH S](Ibar[ILLOC Q][+FIN](VP[SLASH Verb](Vbar[SLASH Verb]"Adv"(V[SLASH Verb]"Verb[+NULL][SLASH Verb]")))(I[ILLOC Q][+FIN]"Verb[+FIN]"))"S[+NULL][SLASH S]")(C[ILLOC Q][+FIN]"ka")))       7688	
78694	Q  	S[+WH] O1 Verb ka                                 	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](IP[ILLOC Q][+FIN][SLASH S](Ibar[ILLOC Q][+FIN](VP[SLASH Verb](Vbar[SLASH Verb]"O1"(V[SLASH Verb]"Verb[+NULL][SLASH Verb]")))(I[ILLOC Q][+FIN]"Verb[+FIN]"))"S[+NULL][SLASH S]")(C[ILLOC Q][+FIN]"ka")))       7688	
78695	Q  	S[+WH] O2 O1 Verb ka                              	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](IP[ILLOC Q][+FIN][SLASH S](Ibar[ILLOC Q][+FIN](VP[SLASH Verb](Vbar[SLASH Verb]"O2""O1"(V[SLASH Verb]"Verb[+NULL][SLASH Verb]")))(I[ILLOC Q][+FIN]"Verb[+FIN]"))"S[+NULL][SLASH S]")(C[ILLOC Q][+FIN]"ka")))       7688	
78696	Q  	S[+WH] O3 P O1 Verb ka                            	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](IP[ILLOC Q][+FIN][SLASH S](Ibar[ILLOC Q][+FIN](VP[SLASH Verb](Vbar[SLASH Verb](PP"O3""P")"O1"(V[SLASH Verb]"Verb[+NULL][SLASH Verb]")))(I[ILLOC Q][+FIN]"Verb[+FIN]"))"S[+NULL][SLASH S]")(C[ILLOC Q][+FIN]"ka")))       7688	
78697	Q  	S[+WH] O3 P O2 O1 Verb ka                         	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](IP[ILLOC Q][+FIN][SLASH S](Ibar[ILLOC Q][+FIN](VP[SLASH Verb](Vbar[SLASH Verb](PP"O3""P")"O2""O1"(V[SLASH Verb]"Verb[+NULL][SLASH Verb]")))(I[ILLOC Q][+FIN]"Verb[+FIN]"))"S[+NULL][SLASH S]")(C[ILLOC Q][+FIN]"ka")))       7688	
78698	Q  	S[+WH] O3 P Verb ka                               	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](IP[ILLOC Q][+FIN][SLASH S](Ibar[ILLOC Q][+FIN](VP[SLASH Verb](Vbar[SLASH Verb](PP"O3""P")(V[SLASH Verb]"Verb[+NULL][SLASH Verb]")))(I[ILLOC Q][+FIN]"Verb[+FIN]"))"S[+NULL][SLASH S]")(C[ILLOC Q][+FIN]"ka")))       7688	
78699	Q  	S[+WH] Verb ka                                    	(CP[ILLOC Q][+FIN][+WH]"S[+TOPIC][+WH]"(Cbar[ILLOC Q][+FIN][SLASH S](IP[ILLOC Q][+FIN][SLASH S](Ibar[ILLOC Q][+FIN](VP[SLASH Verb](Vbar[SLASH Verb](V[SLASH Verb]"Verb[+NULL][SLASH Verb]")))(I[ILLOC Q][+FIN]"Verb[+FIN]"))"S[+NULL][SLASH S]")(C[ILLOC Q][+FIN]"ka")))       7688	
83377	Q  	Adv O1 Verb Not Aux S[+WH] ka                     	(CP[ILLOC Q][+FIN][+WH](Cbar[ILLOC Q][+FIN][+WH](IP[ILLOC Q][+FIN][+WH](Ibar[ILLOC Q][+FIN](NegP(NegBar(VP(Vbar"Adv""O1"(V"Verb")))(Neg"Not")))(I[ILLOC Q][+FIN]"Aux[+FIN]"))"S[+WH]")(C[ILLOC Q][+FIN]"ka")))       7688	
83378	Q  	Adv O2 O1 Verb Not Aux S[+WH] ka                  	(CP[ILLOC Q][+FIN][+WH](Cbar[ILLOC Q][+FIN][+WH](IP[ILLOC Q][+FIN][+WH](Ibar[ILLOC Q][+FIN](NegP(NegBar(VP(Vbar"Adv""O2""O1"(V"Verb")))(Neg"Not")))(I[ILLOC Q][+FIN]"Aux[+FIN]"))"S[+WH]")(C[ILLOC Q][+FIN]"ka")))       7688	
83379	Q  	Adv O3 P O1 Verb Not Aux S[+WH] ka                	(CP[ILLOC Q][+FIN][+WH](Cbar[ILLOC Q][+FIN][+WH](IP[ILLOC Q][+FIN][+WH](Ibar[ILLOC Q][+FIN](NegP(NegBar(VP(Vbar"Adv"(PP"O3""P")"O1"(V"Verb")))(Neg"Not")))(I[ILLOC Q][+FIN]"Aux[+FIN]"))"S[+WH]")(C[ILLOC Q][+FIN]"ka")))       7688	
83380	Q  	Adv O3 P O2 O1 Verb Not Aux S[+WH] ka             	(CP[ILLOC Q][+FIN][+WH](Cbar[ILLOC Q][+FIN][+WH](IP[ILLOC Q][+FIN][+WH](Ibar[ILLOC Q][+FIN](NegP(NegBar(VP(Vbar"Adv"(PP"O3""P")"O2""O1"(V"Verb")))(Neg"Not")))(I[ILLOC Q][+FIN]"Aux[+FIN]"))"S[+WH]")(C[ILLOC Q][+FIN]"ka")))       7688	
83381	Q  	Adv O3 P Verb Not Aux S[+WH] ka                   	(CP[ILLOC Q][+FIN][+WH](Cbar[ILLOC Q][+FIN][+WH](IP[ILLOC Q][+FIN][+WH](Ibar[ILLOC Q][+FIN](NegP(NegBar(VP(Vbar"Adv"(PP"O3""P")(V"Verb")))(Neg"Not")))(I[ILLOC Q][+FIN]"Aux[+FIN]"))"S[+WH]")(C[ILLOC Q][+FIN]"ka")))       7688	
83382	Q  	Adv Verb Not Aux S[+WH] ka                        	(CP[ILLOC Q][+FIN][+WH](Cbar[ILLOC Q][+FIN][+WH](IP[ILLOC Q][+FIN][+WH](Ibar[ILLOC Q][+FIN](NegP(NegBar(VP(Vbar"Adv"(V"Verb")))(Neg"Not")))(I[ILLOC Q][+FIN]"Aux[+FIN]"))"S[+WH]")(C[ILLOC Q][+FIN]"ka")))       7688	
83383	Q  	O1 Verb Not Aux S[+WH] ka                         	(CP[ILLOC Q][+FIN][+WH](Cbar[ILLOC Q][+FIN][+WH](IP[ILLOC Q][+FIN][+WH](Ibar[ILLOC Q][+FIN](NegP(NegBar(VP(Vbar"O1"(V"Verb")))(Neg"Not")))(I[ILLOC Q][+FIN]"Aux[+FIN]"))"S[+WH]")(C[ILLOC Q][+FIN]"ka")))       7688	
83384	Q  	O2 O1 Verb Not Aux S[+WH] ka                      	(CP[ILLOC Q][+FIN][+WH](Cbar[ILLOC Q][+FIN][+WH](IP[ILLOC Q][+FIN][+WH](Ibar[ILLOC Q][+FIN](NegP(NegBar(VP(Vbar"O2""O1"(V"Verb")))(Neg"Not")))(I[ILLOC Q][+FIN]"Aux[+FIN]"))"S[+WH]")(C[ILLOC Q][+FIN]"ka")))       7688	
83385	Q  	O3 P O1 Verb Not Aux S[+WH] ka                    	(CP[ILLOC Q][+FIN][+WH](Cbar[ILLOC Q][+FIN][+WH](IP[ILLOC Q][+FIN][+WH](Ibar[ILLOC Q][+FIN](NegP(NegBar(VP(Vbar(PP"O3""P")"O1"(V"Verb")))(Neg"Not")))(I[ILLOC Q][+FIN]"Aux[+FIN]"))"S[+WH]")(C[ILLOC Q][+FIN]"ka")))       7688	
83386	Q  	O3 P O2 O1 Verb Not Aux S[+WH] ka                 	(CP[ILLOC Q][+FIN][+WH](Cbar[ILLOC Q][+FIN][+WH](IP[ILLOC Q][+FIN][+WH](Ibar[ILLOC Q][+FIN](NegP(NegBar(VP(Vbar(PP"O3""P")"O2""O1"(V"Verb")))(Neg"Not")))(I[ILLOC Q][+FIN]"Aux[+FIN]"))"S[+WH]")(C[ILLOC Q][+FIN]"ka")))       7688	
83387	Q  	O3 P Verb Not Aux S[+WH] ka                       	(CP[ILLOC Q][+FIN][+WH](Cbar[ILLOC Q][+FIN][+WH](IP[ILLOC Q][+FIN][+WH](Ibar[ILLOC Q][+FIN](NegP(NegBar(VP(Vbar(PP"O3""P")(V"Verb")))(Neg"Not")))(I[ILLOC Q][+FIN]"Aux[+FIN]"))"S[+WH]")(C[ILLOC Q][+FIN]"ka")))       7688	
83388	Q  	Verb Not Aux S[+WH] ka                            	(CP[ILLOC Q][+FIN][+WH](Cbar[ILLOC Q][+FIN][+WH](IP[ILLOC Q][+FIN][+WH](Ibar[ILLOC Q][+FIN](NegP(NegBar(VP(Vbar(V"Verb")))(Neg"Not")))(I[ILLOC Q][+FIN]"Aux[+FIN]"))"S[+WH]")(C[ILLOC Q][+FIN]"ka")))       7688	
83389	Q  	Adv O1 Verb Never Aux S[+WH] ka                   	(CP[ILLOC Q][+FIN][+WH](Cbar[ILLOC Q][+FIN][+WH](IP[ILLOC Q][+FIN][+WH](Ibar[ILLOC Q][+FIN](NegP(Negbar(VP(Vbar"Adv""O1"(V"Verb"))))"Never")(I[ILLOC Q][+FIN]"Aux[+FIN]"))"S[+WH]")(C[ILLOC Q][+FIN]"ka")))       7688	
83390	Q  	Adv O2 O1 Verb Never Aux S[+WH] ka                	(CP[ILLOC Q][+FIN][+WH](Cbar[ILLOC Q][+FIN][+WH](IP[ILLOC Q][+FIN][+WH](Ibar[ILLOC Q][+FIN](NegP(Negbar(VP(Vbar"Adv""O2""O1"(V"Verb"))))"Never")(I[ILLOC Q][+FIN]"Aux[+FIN]"))"S[+WH]")(C[ILLOC Q][+FIN]"ka")))       7688	
83391	Q  	Adv O3 P O1 Verb Never Aux S[+WH] ka              	(CP[ILLOC Q][+FIN][+WH](Cbar[ILLOC Q][+FIN][+WH](IP[ILLOC Q][+FIN][+WH](Ibar[ILLOC Q][+FIN](NegP(Negbar(VP(Vbar"Adv"(PP"O3""P")"O1"(V"Verb"))))"Never")(I[ILLOC Q][+FIN]"Aux[+FIN]"))"S[+WH]")(C[ILLOC Q][+FIN]"ka")))       7688	
83392	Q  	Adv O3 P O2 O1 Verb Never Aux S[+WH] ka           	(CP[ILLOC Q][+FIN][+WH](Cbar[ILLOC Q][+FIN][+WH](IP[ILLOC Q][+FIN][+WH](Ibar[ILLOC Q][+FIN](NegP(Negbar(VP(Vbar"Adv"(PP"O3""P")"O2""O1"(V"Verb"))))"Never")(I[ILLOC Q][+FIN]"Aux[+FIN]"))"S[+WH]")(C[ILLOC Q][+FIN]"ka")))       7688	
